,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
3430,DbFevVtZeNYvIRh7oh_2JQ,"""Flynn's Tire And Auto Service""",,"""12551 Lincoln Hwy W""",North Huntingdon,PA,15642,40.337405700000005,-79.7465468,2.5,7,1,tires
3449,N3tvrAZ4gHzR_-vhU96eGw,"""Bradford Hills Pet Hotel & Grooming Salon""",,"""13055 Perry Hwy""",Wexford,PA,15090,40.644561200000005,-80.0698794,4.0,4,1,pet services
3468,u1_a84WeHWa1YlreV6RZtg,"""Five Guys""",,"""1029 Freeport Rd""",Pittsburgh,PA,15238,40.4881157,-79.88541120000001,3.5,15,1,fast food
3525,F1vdFYr7P4Xb3uAQ2AYgzQ,"""Empire Palace Asian Restaurant and Bar""",,"""5100 Corporate Dr""",Pittsburgh,PA,15237,40.5614199,-80.02457290000001,3.5,49,1,dim sum
3550,oNF-vT3PbCcncgQjPKFVeA,"""Crazy Mocha""",Sewickley,"""417 Walnut St""",Sewickley,PA,15143,40.5406397813,-80.1826031388,4.5,18,1,coffee & tea
3556,eKTALGtRKKWEa0pv53oO0A,"""Jack Maggs Agency""",Brookline,"""1700 Saw Mill Run Blvd""",Pittsburgh,PA,15210,40.396044399999994,-79.9984825,3.5,5,1,automotive
3601,jcZHZX42x2ZvVEJ1VLCzmg,"""Monro Muffler Brake & Service""",,"""3754 William Penn Hwy""",Monroeville,PA,15146,40.4352072847,-79.7874490074,4.0,5,1,tires
3614,N60yOH1GpH8wE9kln7m3XQ,"""Cafe de Noir""",Brookline,"""802 Brookline Blvd""",Pittsburgh,PA,15226,40.3935102,-80.02008909999999,4.5,9,1,coffee roasteries
3630,0FJHkWgCsvgDjWQyRBlKkA,"""Allegheny Imaging of McCandless Llc""",,"""9335 Mcknight Rd""",Pittsburgh,PA,15237,40.5737576,-80.0249988,1.0,3,1,health & medical
3642,3nR6JE3hD-D-Fhzr10_k7g,"""Mitchell's Fish Market""",Homestead,"""185 W Waterfront Dr""",Homestead,PA,15120,40.4089628544,-79.9180766056,3.5,153,1,american (traditional)
3669,zPaoppBtXodfjEnsT7GFZA,"""AGH Suburban""",Bellevue,"""100 S Jackson Ave""",Pittsburgh,PA,15202,40.494134,-80.06020500000001,2.5,6,1,urgent care
3696,X2lgI8CuVEsH5UDs14rMhw,"""Andys Wine Bar""",Downtown,"""510 Market Street""",Pittsburgh,PA,15222,40.4414335,-80.0020533,3.5,59,1,jazz & blues
3706,qUZvcHJ6YDNHVmPLe02mYg,"""The Pizza Company""",,"""1711 Clairton Rd""",West Mifflin,PA,15122,40.3289917,-79.9322574,4.0,9,1,pizza
3713,BX7ONRpKClT8ahXwEn_CJA,"""The Exchange""",,"""4864 McKnight Rd""",Pittsburgh,PA,15237,40.529490113899996,-80.0081194007,3.0,8,1,vinyl records
3719,iXnOeWl0mmtsAJfwwW2aHQ,"""Veronica Varos Photography""",,"""898 Pennsylvania 910, Ste 7""",Pittsburgh,PA,15215,40.506845299999995,-79.9080757,5.0,6,1,event planning & services
3720,t3MColc7l78DyJDPqczF7w,"""Yoga in Sewickley""",Sewickley,"""427 Broad St""",Sewickley,PA,15143,40.5399654,-80.180965,4.5,6,1,yoga
3732,YN58Coh1nvnsNS0FXIeAKg,"""Divine Celebrations""",Lawrenceville,"""""",Pittsburgh,PA,15122,40.474970692,-79.9432542916,3.5,5,1,event planning & services
3751,OU80zeb6HbcuxZT5pct90w,"""Planet Fitness - Castle Shannon, PA""",,"""300 Mount Lebanon Rd""",Castle Shannon,PA,15234,40.3687101076,-80.0346198678,4.0,6,1,trainers
3755,E2hSxPmu4V1POrN676y_Qg,"""Baierl Honda""",,"""10430 Perry Hwy""",Wexford,PA,15090,40.606682,-80.051737,4.0,36,1,automotive
3765,u7MkgrDxjiHVR13fEZuD_A,"""Richard Gottlieb, DMD""",Oakland,"""3347 Forbes Ave, Ste 302""",Pittsburgh,PA,15213,40.438432,-79.961797,5.0,7,1,cosmetic dentists
3767,Oyja1-oQWJ9rb4TnfQSh_g,"""Mattress Firm The Waterfront""",Homestead,"""574 E Waterfront Dr""",Homestead,PA,15120,40.4118533,-79.90567490000001,2.5,3,1,furniture stores
3788,yko7wPzC6qpbFOJQYs9-GQ,"""Speedway Gas Station and Mini Store""",,"""303 Hulton Rd""",Oakmont,PA,15139,40.526263,-79.842197,4.0,5,1,automotive
3807,1gb-Lgt4qH5P_WaV0mtdag,"""Lorenzato Automotive Service""",,"""1403 McLaughlin Run Rd""",Pittsburgh,PA,15241,40.355903000000005,-80.08965,5.0,6,1,auto repair
3820,sJa6bIQ_lRxWfBgoYULBRQ,"""New Valley Dental""",,"""1200 Ashwood Dr, Ste 1202""",Canonsburg,PA,15317,40.255146,-80.164858,5.0,4,1,health & medical
3822,qJZvNzpWMnXvVRbc3F9slA,"""SpringHill Suites Pittsburgh Southside Works""",South Side,"""2950 S Water St""",Pittsburgh,PA,15203,40.4269720201,-79.96233341920001,3.0,39,1,hotels & travel
3825,l1JDX-o0wCLykuh78R8Kng,"""Whitfield""",East Liberty,"""120 S Whitfield St""",Pittsburgh,PA,15206,40.4613153,-79.9263448,4.0,137,1,restaurants
3826,NW7DF5w_N0Oh_RmY70tGLw,"""Brunos Garage""",East Liberty,"""518 Mellon St""",Pittsburgh,PA,15206,40.4677909,-79.92658440000001,5.0,7,1,auto repair
3869,aMTo0iZuGX_vYblRIr9jgw,"""Cigar Cigars""",,"""432 Lancaster Ave""",Frazer,PA,19355,40.037268299999994,-75.55891009999999,4.0,4,1,tobacco shops
3884,nnggnOHpYypvzXSAotOjfg,"""Primp Salon""",,"""4016 Route 130""",Irwin,PA,15642,40.3710685,-79.6816448,4.5,7,1,beauty & spas
3891,LzF-P-Tjb8XU8FmAY2W7mw,"""Rickjohn""",Lawrenceville,"""4920 Harrison St""",Pittsburgh,PA,15201,40.4781325959,-79.9578986467,1.5,3,1,home services
3936,JkLGKsj97FDqYQI-TTsu4w,"""Big Lots - Bridgeville""",,"""1155 Washington Pike, Ste 46""",Bridgeville,PA,15017,40.36927070000001,-80.10555179999999,4.0,4,1,food
3942,vG8Z_TVdHkHdT2OgKRq77A,"""American Tattoo""",,"""757 Allegheny River Blvd""",Verona,PA,15147,40.506286200000005,-79.84276379999999,5.0,5,1,piercing
3946,CwGRFM0Y9ca8MBxg2lVqbQ,"""Andora""",,"""1616 Mount Nebo Rd""",Sewickley,PA,15233,40.5533449,-80.1079655,3.5,77,1,american (new)
3951,p5HLsmZpzqsZpOng04I8eQ,"""Disanto Pizza""",South Side,"""125 W Station Square Dr""",Pittsburgh,PA,15219,40.4330076,-80.0045618,2.0,9,1,restaurants
3976,qccKLVChecdR9iHpJNU74w,"""Seasons OB/GYN""",Bloomfield,"""4815 Liberty Ave, Ste 215""",Pittsburgh,PA,15224,40.4606561,-79.94653840000001,3.5,12,1,obstetricians & gynecologists
3978,VFHLE5JrE9shcHHzAieG4Q,"""Patrick E. Chase Plumbing & Heating""",Beechview,"""2102 Pauline Ave""",Pittsburgh,PA,15216,40.4055963,-80.0276084,4.0,16,1,water heater installation/repair
4019,_FKBxtZpTvJNd95b32y-zw,"""Spring Hill Suites""",,"""122 Daugherty Dr""",Monroeville,PA,15146,40.4359294,-79.754285,3.0,8,1,hotels
4042,j5ZyAzGkBBi8owpFILCioQ,"""Grandma's Country Oven Bake Shop""",,"""Harrison City Export Rd""",Harrison City,PA,15636,40.3614292,-79.64583809999999,4.0,3,1,specialty food
4049,aaPncz0ICB85up3HUl2TEg,"""Shogun Japanese Steak House""",,"""8 Tech Center Dr""",Monroeville,PA,15146,40.432545000000005,-79.783247,3.0,27,1,japanese
4073,5Xci9QWwpbZg4Ng05yKOvw,"""Hair By Design""",Strip District,"""2503 Penn Ave""",Pittsburgh,PA,15222,40.454206899999996,-79.97989799999999,5.0,6,1,hair removal
4139,BGGR5ekPK6YqMRHgYNJGsw,"""Mexi-Casa""",Dormont,"""3001 W Liberty Ave""",Pittsburgh,PA,15216,40.392908,-80.0368113,3.0,71,1,restaurants
4152,3eexaenBq8HvkTiYjVl3Pg,"""McKnight Kitchen""",,"""4860 McKnight Rd""",Pittsburgh,PA,15237,40.5294531223,-80.00841481319999,4.0,39,1,restaurants
4153,G9QmB3gWMXZ2jiNbhjwyCw,"""North Hills Family Dental""",,"""9401 McKnight Rd, Ste 307""",Pittsburgh,PA,15237,40.575928999999995,-80.024087,3.5,3,1,endodontists
4172,gldPX9ANF5Nic0N7igu2og,"""Condado Tacos""",Downtown,"""971 Liberty Ave""",Pittsburgh,PA,15222,40.4438089,-79.9954857,4.0,237,1,mexican
4193,BRZ1uct8SipLzxjEoZuC0A,"""Pittsburgh  Banjo Club""",North Side,"""400 Cedar Ave""",Pittsburgh,PA,15212,40.451825899999996,-80.00079699999999,4.5,5,1,community service/non-profit
4199,c7uYoULx6X2gWXwgsmVtsg,"""King Of The Hill Beer""",Polish Hill,"""3357 Ridgeway St""",Pittsburgh,PA,15213,40.4560362,-79.96408029999999,4.5,4,1,food
4211,PflUm_m3io-0Xq4om0_pcA,"""Sport Clips""",,"""4120 Washington Rd""",Canonsburg,PA,15317,40.26490020000001,-80.1307667,4.5,3,1,massage
4213,cLTASgist2XiaBy6mnjubQ,"""Dunkin' Donuts""",,"""1601 W High St""",Stowe,PA,19464,40.246646999999996,-75.690826,1.5,6,1,donuts
4226,nocIPLY3BenFmoR3Ri_QTw,"""Panera Bread""",,"""4127 Washington Rd""",McMurray,PA,15317,40.263010369,-80.131316185,2.5,13,1,soup
4231,ZLNa4ehr3fXdXfnlT7YVMQ,"""Houlihan's""",,"""RR 19""",Bethel Park,PA,15102,40.3167073,-80.0423151,3.0,3,1,restaurants
4245,hWUC3FxAzKRqD310pdxXsQ,"""Sears""",,"""300 S Hills Vlg""",Pittsburgh,PA,15241,40.341834000000006,-80.05465500000001,3.0,4,1,appliances
4271,OnAzbTDn79W6CFZIriqLrA,"""Panera Bread""",,"""12071 Perry Hwy""",Wexford,PA,15090,40.632031,-80.060824,2.0,25,1,restaurants
4292,gMMSxoxlu-CcocrwRJfgPg,"""This Magic Moment Bridal Studio""",,"""4091 William Flynn Hwy, Ste 500""",Allison Park,PA,15101,40.567884,-79.95501290000001,5.0,14,1,bridal
4297,1swoSKie61IGamgmR9oUaw,"""Hitchhiker Brewing""",Sharpsburg,"""1500 S Canal St""",Sharpsburg,PA,15215,40.4962303575,-79.9264453724,4.0,18,1,breweries
4300,aDHD7nASfqiQBB6YXy2aGA,"""The Pretzel Shop""",South Side,"""2316 E Carson St""",Pittsburgh,PA,15203,40.428012100000004,-79.9722633,4.5,96,1,restaurants
4308,BFekmsvbSyWUBC9r0EjIIg,"""Pinnacle Eye Care""",,"""215 W Lancaster Ave, Ste F5""",Frazer,PA,19355,40.040853864,-75.540303591,4.0,8,1,eyewear & opticians
4325,0zpkvq98Gx34dF7UK2u02w,"""Claire's Accessories""",,"""Ross Park Mall""",Pittsburgh,PA,15237,40.5432756,-80.0101594,3.5,3,1,accessories
4377,eKsIdmkbKt_oWjpG9Ez7QA,"""Maestro's Barber Shop""",,"""609 Washington Ave""",Bridgeville,PA,15017,40.3569296712,-80.1130339329,4.5,13,1,barbers
4392,1w6_xrdhVD-y-DBYpv0YCQ,"""Mr Tire Auto Service Centers""",,"""1050 Freeport Rd""",Pittsburgh,PA,15238,40.486964715700005,-79.8849794269,3.0,13,1,tires
4398,IRlEP_EvdACUpLS56GzoxA,"""Moon Autobody""",,"""5604 University Blvd""",Moon Township,PA,15108,40.5247844,-80.21550040000001,3.5,3,1,automotive
4405,39kvczzSB18xYCHSQ1ZdzQ,"""Framework""",Squirrel Hill,"""5868 Forbes Ave""",Pittsburgh,PA,15217,40.4378511,-79.9202645,5.0,4,1,shopping
4415,uLXel3bWmKsrMEMCDzO5bA,"""North Hills Toyota""",,"""7401 Mcknight Rd""",Pittsburgh,PA,15237,40.5398943,-80.0125323,2.0,23,1,car dealers
4432,tT5mW_pwxtcKAnDdcqlTUw,"""Hess Paul F DMD""",,"""4156 Library Rd""",Pittsburgh,PA,15234,40.357226000000004,-80.028931,3.5,3,1,health & medical
4442,MjOFnVxoKeOikgBGTZ-UcA,"""Eat'n Park""",,"""7370 McKnight Rd""",Pittsburgh,PA,15237,40.5385647,-80.0112165,4.0,15,1,breakfast & brunch
4443,RhXKTksPWch75Bo1lpoLqQ,"""Taco Bell""",,"""9797 Mcknight Rd.""",Pittsburgh,PA,15237,40.585511,-80.03670600000001,2.5,3,1,fast food
4475,pPyg8s0O8JB7bDCaCj398w,"""East End Brewing Taproom""",Strip District,"""102 19th St""",Pittsburgh,PA,15222,40.4509048171,-79.9849490505,4.5,33,1,breweries
4481,zacTq2J8DAj4-ROHM_aRog,"""Clarissa Boutique""",South Side,"""1700 E Carson St""",Pittsburgh,PA,15203,40.428571999999996,-79.981864,4.5,11,1,shopping
4497,1LlGFhwtcw_QCuNV92eyAg,"""MedExpress Urgent Care""",Aspinwall,"""50 Freeport Rd""",Pittsburgh,PA,15215,40.491772999999995,-79.907924,2.5,7,1,urgent care
4498,UgN-AbW3E1t02roCnIoYIA,"""Eartique""",Squirrel Hill,"""2703 Murray Ave""",Pittsburgh,PA,15217,40.4287184,-79.92401240000001,5.0,3,1,hearing aid providers
4531,zaQWCvCcNj8HI4YcfLzmgw,"""Narcisi Winery""",,"""4578 Gibsonia Rd""",Gibsonia,PA,15044,40.609428620500005,-79.8944464195,4.0,58,1,food
4556,j8UUwx7bkPzO3Yi3SCA3PQ,"""Miniature Railroad & Village""",North Side,"""1 Allegheny Ave""",Chateau,PA,15212,40.4456892967,-80.018228148,5.0,3,1,local flavor
4616,eyMOizVAP258coeTZtcKLQ,"""Spa Life""",,"""1 Racquet Ln""",Monroeville,PA,15146,40.4329437,-79.7853033,4.0,3,1,day spas
4647,5fyROfD0I6Xd0pTqoOcL2A,"""Subway""",,"""3070 McIntyre Square Dr""",Pittsburgh,PA,15237,40.55162120000001,-80.0181627,3.5,3,1,sandwiches
4658,Q9OshdN7RVzC6w9T9aZurQ,"""De Novo Chiropractic & Health""",Downtown,"""707 Grant St, Ste 2708""",Pittsburgh,PA,15219,40.442583,-79.995222,5.0,4,1,active life
4689,eR_iL_uA5vgL0zTbg7JR6Q,"""Asian Cafe""",,"""4885 William Penn Hwy""",Murrysville,PA,15668,40.422178100000004,-79.6626625,4.0,15,1,restaurants
4701,DBtmJXpwS31E0cDZo7ypGw,"""Chop Wok & Talk""",Bloomfield,"""5404 Penn Ave""",Pittsburgh,PA,15206,40.4645835,-79.93619759999999,4.5,19,1,specialty schools
4707,QIahrchu9mUW8DGZla8c7w,"""Schorr Bakery""",,"""433 Perry Hwy""",Pittsburgh,PA,15229,40.5195763,-80.0324542,4.5,19,1,bakeries
4748,Bv3vpnP-LOqw-p8hk5Thmg,"""EAS Roofing""",,"""1049 Wiliam Flynn Hwy""",Glenshaw,PA,15116,40.517156899999996,-79.9535782,5.0,4,1,gutter services
4789,Iabd_rGdOvdpySBeluFs5w,"""Cardello Pizza""",,"""261 Moon Clinton Rd""",Pittsburgh,PA,15108,40.51268867,-80.2292787765,3.5,34,1,restaurants
4836,NXG2mhkFr_1AsRAvgJcT7Q,"""Pampered Pet""",,"""109 Dewalt Ave""",Pittsburgh,PA,15227,40.3653445,-79.98441820000001,4.5,8,1,pets
4845,GPoF-Bubt3r289NpTGAcsw,"""The Steer and Wheel""",Downtown,"""""",Pittsburgh,PA,,40.440556,-79.996111,4.5,18,1,food
4864,YlgtEY-SRQZZkPT54Tdbzw,"""Wagner's Restaurant""",,"""550 McKeesport Rd""",Elizabeth,PA,15037,40.2763037,-79.87904240000002,4.0,11,1,restaurants
4904,1WBGs0wJYK68UJ2DwUAI_A,"""Grapperia""",Lawrenceville,"""3801 Butler St""",Pittsburgh,PA,15201,40.467049700000004,-79.9644163,4.5,42,1,food
4973,EsIoHUg5_CMbGrJp_t4tqg,"""Avalon Alterations""",Avalon,"""620 California Ave""",Pittsburgh,PA,15202,40.501360999999996,-80.068536,5.0,4,1,arts & crafts
4994,brpJ1jYGH_Pgrx7dKIqesA,"""Carnegie Science Center""",North Side,"""1 Allegheny Ave""",Pittsburgh,PA,15212,40.4456737,-80.0180996,4.0,119,1,museums
4995,qELIf4gzE_vlteu7pO7TZg,"""Atria's Restaurant""",North Side,"""103 Federal St""",Pittsburgh,PA,15212,40.4470921252,-80.00404638100001,3.0,94,1,bars
4998,OZdyrjtRDat_RL3n5ku3pQ,"""Sincerely Yogurt""",,"""5375 William Flynn Hwy""",Gibsonia,PA,15044,40.6195682,-79.9463594,4.0,5,1,do-it-yourself food
5020,OCrIahNGIu0lipGuqiiApA,"""Day Volkswagen""",,"""1580 Golden Mile Hwy""",Monroeville,PA,15146,40.4308912,-79.71708029999999,3.0,8,1,hotels & travel
5059,P9ngIa0rOTh_P1BzpToEFQ,"""Blinking Gorgeous Artistry""",,"""345 Freeport Rd, Fl 2""",Aspinwall,PA,15215,40.538261999999996,-79.918707,5.0,10,1,eyelash service
5101,Tv2Hut47uZ-gg8ui6e66FQ,"""Hello Bistro""",,"""1000 Village Run Rd""",Wexford,PA,15090,40.6338259,-80.0573109,2.5,19,1,burgers
5109,61NPgdR5sMwAWw0CI78nBg,"""Starbucks""",Squirrel Hill,"""2345 Murray Ave, Ste 110""",Pittsburgh,PA,15217,40.4306657,-79.92308659999999,4.0,20,1,coffee & tea
5115,EEAtafGPtPhwERoM3onXuw,"""Panda Chinese Kitchen""",,"""590 W Pike St""",Canonsburg,PA,15317,40.2574515,-80.2041613,2.0,4,1,chinese
5133,UeeTpj80HsK2MsZLnL-BIA,"""Glat Auto Detailing and Rustproofing""",,"""725 25th St""",Ambridge,PA,15003,40.6063677428,-80.2252504368,4.5,3,1,automotive
5227,5p60nXyjQruKvEZix6ahVQ,"""Vallozzis Pittsburgh""",Downtown,"""220 5th Ave""",Pittsburgh,PA,15222,40.4411279,-80.0014571,3.5,93,1,bars
5250,4LiieRb-_r9pUCM0mKS9XA,"""Friendship Perk And Brew""",Bloomfield,"""300 S Pacific Ave""",Pittsburgh,PA,15224,40.4620069,-79.94066679999999,4.5,29,1,coffee & tea
5289,ZIFGOe-d4XQQLnsqXRyC3g,"""Trico Long Distance Movers""",South Side,"""""",Pittsburgh,PA,15203,40.4293034,-79.9724245,5.0,6,1,automotive
5408,ni1jWBn-fU_kKXj77YUpXw,"""Pat Catan's Craft Center""",,"""250 Mount Nebo Pointe Dr""",Pittsburgh,PA,15237,40.5351670412,-80.0667899475,4.0,4,1,shopping
5431,Qb4_LaaXHR9Gx5UvNd4VVw,"""City Collision Service Inc""",Strip District,"""3015 Liberty Ave""",Pittsburgh,PA,15201,40.458669,-79.97192690000001,4.5,13,1,automotive
5443,s9DbjcVealcMBNxGI_wK8w,"""Victoria's Secret Stores""",,"""1900 Washington Rd, Ste 232""",Pittsburgh,PA,15241,40.3443046,-80.0593828,4.0,4,1,fashion
5444,XSIvsz5RwrUZtZhZwPxjgw,"""Acqua Blu Medical Spa""",,"""1614 Washington Rd, Ste 102""",Pittsburgh,PA,15241,40.3525872,-80.05100390000001,2.0,8,1,health & medical
5448,5It12biyGxe2Dz6kkf7wGQ,"""Oriental Express""",,"""2610 Brandt School Rd""",Wexford,PA,15090,40.615056803200005,-80.0913698314,3.5,20,1,american (new)
5449,nzDlfPBEZDMJEsWw6KZhHw,"""Owl Cleaners""",,"""10562 Perry Hwy""",Wexford,PA,15090,40.61071210000001,-80.05372159999999,1.0,3,1,local services
5469,ckZg3KVwR9FrAR1KtTavEQ,"""Amato's Pizza""",Etna,"""376 Butler St""",Pittsburgh,PA,15223,40.497066700000005,-79.9436929,2.5,7,1,restaurants
5519,nq15wdCeJEy6iDIo77A6tg,"""Hampton Inn/pittsburg- wexford-sewickley""",Sewickley,"""2622 Wexford Bayne Rd""",Sewickley,PA,15143,40.613465000000005,-80.099009,2.5,3,1,hotels
5540,TeaOjHwZmKYlD9ce1l-8Ug,"""Bob's Garage""",,"""1372 Freeport Rd""",Pittsburgh,PA,15238,40.489578200000004,-79.8723566,3.5,29,1,nightlife
5549,IJYqKCfeM4ePy7oqxSah7Q,"""Pizza Hut""",,"""1235 Long Run Rd""",White Oak,PA,15131,40.336934,-79.8100027,2.5,3,1,pizza
5602,c1y77QPMdkSaomMPjGNXPw,"""Mattress Firm Monroeville East""",,"""3843 William Penn Hwy""",Monroeville,PA,15146,40.437002500000006,-79.78226629999999,5.0,4,1,shopping
5603,1f6wWD3iud8auBlYkQ9STg,"""Brew Burgh USA""",,"""2677A Monroeville Blvd""",Monroeville,PA,15146,40.43566679999999,-79.782462,3.5,3,1,beer
5604,YajT7NNbaexIbXpUuQ8a9A,"""Amili's Pizzeria""",,"""2816 Golden Mile Hwy""",Pittsburgh,PA,15239,40.4808667,-79.70475490000001,4.0,6,1,restaurants
5608,W53ifZHw5Wa7WljOQptcWQ,"""Dugan Maria DO""",Squirrel Hill,"""5889 Forbes Ave""",Pittsburgh,PA,15217,40.438269,-79.919622,3.5,3,1,health & medical
5648,rBnpbR-cfCD9CKy_ahCmsg,"""Nicky's Thai Kitchen""",North Side,"""856 Western Ave""",Pittsburgh,PA,15233,40.452180600000005,-80.0162337,4.0,361,1,thai
5697,ydWY2UIprQdPNOZFOXS70A,"""Wine and Spirits""",,"""200 Northtown Square""",Gibsonia,PA,15044,40.637811,-79.942227,3.0,3,1,beer
5738,VG-IXz6-8GYScy1A6b35aA,"""Dirty Harry's Bicycles""",,"""730 Allegheny River Blvd""",Verona,PA,15147,40.505776000000004,-79.843331,3.5,6,1,bikes
5739,6VsoOWTeIWmOxMp2Mect3A,"""Freedom Square Diner""",,"""148 Allegheny River Blvd""",Verona,PA,15147,40.4985919589,-79.8448828988,4.0,32,1,food
5756,F2b94rrPSnoOlJtGyCH4oQ,"""Safe Streets USA - ADT Authorized Dealer""",,"""""",Pittsburgh,PA,15235,40.4586216,-79.8184684,3.5,3,1,security systems
5757,6mkowJbicSV3-9LVjOabJA,"""Spectrum Local Movers""",,"""""",Pittsburgh,PA,15235,40.4586216,-79.8184684,4.0,5,1,packing services
5767,La-deTxOcGc6YDrm3xBNcQ,"""Phillip Injeian Violin Shop""",Downtown,"""821 Penn Ave""",Pittsburgh,PA,15222,40.443874,-79.998649,4.5,5,1,musical instruments & teachers
5784,GMuWEVS9hqsWLj5c5PUFkg,"""Jack's Custom Tailor Shop""",,"""5825 Library Rd""",Bethel Park,PA,15102,40.309494799999996,-80.032911,1.0,3,1,local services
5818,_T2Aa3Vf5t68PqqxvzoX0Q,"""Osteria Pasqualino""",,"""4430 William Penn Hwy""",Murrysville,PA,15668,40.42496,-79.66994,3.0,49,1,restaurants
5850,noLGRXHgtDCxeaHTWgIlnw,"""Jerry Kitman Fine Furniture""",,"""220 North Ave""",Pittsburgh,PA,15209,40.481221000000005,-79.97438199999999,2.0,4,1,interior design
5869,zm0z_Sep_3F6f5waYXjd6Q,"""Mr. Handyman of South Pittsburgh""",,"""""",Canonsburg,PA,15317,40.262570200000006,-80.1872797,5.0,3,1,carpenters
5910,UDF-ISFu8lIZDyWvoR7nLg,"""Denny's""",,"""7319 Mcknight Rd""",Pittsburgh,PA,15237,40.5384010405,-80.0120007992,3.0,20,1,coffee & tea
5913,4IO9anlf46sejlK3FIPGqw,"""Beasley Plumbing""",,"""7310 Burton St""",Pittsburgh,PA,15218,40.4173535,-79.8889139,1.0,3,1,home services
5915,TwZL8gjnAJ3DXXnyu-McHw,"""Fellinis Pizzeria""",,"""1229 Pennsylvania 51""",Jefferson Hills,PA,15025,40.310714600000004,-79.9367969,3.5,7,1,restaurants
5951,rKh_Nl5edIB9AevqnDmO6g,"""Fireside Inn""",,"""4214 Steubenville Pike""",Pittsburgh,PA,15205,40.4399090468,-80.0891526621,3.5,8,1,restaurants
5959,GGEeGKUez_pGqYXtk-sKvQ,"""Kelly O's Diner""",Strip District,"""2400 Smallman St""",Pittsburgh,PA,15222,40.4540188,-79.98122640000001,4.0,175,1,restaurants
5977,0v7DIprUj2KASqg5PwqhUg,"""Burrell Inn""",,"""2734 Leechburg Rd""",New Kensington,PA,15068,40.5904777,-79.7361609,4.0,6,1,restaurants
5989,HV-JygKEwo95ftIvuO-9fA,"""Cutting Edge For Hair With Style""",,"""158 E Pike St""",Canonsburg,PA,15317,40.259383899999996,-80.18199609999999,2.5,3,1,beauty & spas
6028,EvIjBWlnswf-7zBXJHB9kw,"""Dairy Queen of Bellevue""",Bellevue,"""4276 Ohio River Blvd""",Pittsburgh,PA,15202,40.487860299999994,-80.056033,2.5,3,1,food
6034,qpa8Y4VAMQKh8P5zqC5Y4g,"""Chick-fil-A""",,"""1620 Washington Rd""",Pittsburgh,PA,15241,40.351991999999996,-80.05153100000001,4.0,22,1,event planning & services
6059,uj9hDVeJE0r8DPJZwFulyw,"""Dairy Queen""",,"""200 Mall Cir Dr""",Monroeville,PA,15146,40.430609999999994,-79.79381,1.5,3,1,ice cream & frozen yogurt
6079,iVtZcsxEdkSzOg0QXFvRDg,"""Dawn Bierker - RE/MAX Real Estate Solutions""",,"""125 Hillvue Ln, Ste 100""",Pittsburgh,PA,15237,40.569884,-80.035871,5.0,15,1,real estate agents
6096,TqAl6eKXmSliEQHLq1ybrA,"""Happy Bellies""",Lawrenceville,"""5302 Butler St, Unit 1""",Pittsburgh,PA,15201,40.482069,-79.952118,4.0,6,1,food
6106,ELlk3Vol0lPKzwHxp-MoAw,"""Burger King""",,"""4885 William Flynn Hwy""",Allison Park,PA,15101,40.602044,-79.947507,3.5,4,1,burgers
6119,2RAJP_PuMkV-7UAC4Cqeuw,"""Dollar Bank""",Downtown,"""537 Smithfield St""",Pittsburgh,PA,15222,40.4413951,-79.99808459999998,2.0,3,1,banks & credit unions
6154,_VYUU5HPLYasd-xdKLimNA,"""Castle Place""",,"""331 Mount Lebanon Blvd""",Pittsburgh,PA,15234,40.369991,-80.034378,4.0,6,1,restaurants
6163,RmY539rfXW8AUzF4T7vmww,"""Marjorie B. Leof, DMD""",,"""55 Old Clairton Rd""",Pittsburgh,PA,15236,40.3393652373,-79.9638645312,3.5,3,1,cosmetic dentists
6181,baedk40VCeup34ltsDsAHA,"""China Express""",,"""465 Valleybrook Rd""",Canonsburg,PA,15317,40.2795101,-80.08429,4.0,5,1,chinese
6230,CrRMp1zHU0SVh9Uc3Orb3Q,"""Bellhops""",Oakland,"""342 Oakland Ave""",Pittsburgh,PA,15213,40.439132,-79.954355,4.0,36,1,home services
6232,-Q_Ax7QZ1wCbzyyX-3HOpQ,"""Lefty's""",Strip District,"""2021 Penn Ave""",Pittsburgh,PA,15222,40.451620399999996,-79.98359980000001,4.5,20,1,dive bars
6288,57fiE9rxPatqQy1J-p1aqw,"""Old Navy""",,"""8900 Covenant Ave""",Pittsburgh,PA,15237,40.568911799999995,-80.02181379999999,4.0,3,1,shopping
6291,EwyFweddyFZkLahsagFYTA,"""Waterfront Bike Rental""",Homestead,"""201 W Waterfront Dr""",Homestead,PA,15120,40.408291999999996,-79.918724,3.0,5,1,bike rentals
6305,iR6kEMdNRFc9QZUNTQo5Zg,"""Bruegger's Bagels""",,"""Pittsburgh International Airport""",Pittsburgh,PA,15231,40.495523337600005,-80.24141577489999,3.0,13,1,restaurants
6350,XrYAU-lCeIfDjKiaLMHvkg,"""Altar'd State""",,"""1000 Ross Park Mall Dr, Ste L13A""",Pittsburgh,PA,15237,40.5445685,-80.00875090000001,2.5,3,1,womens clothing
6383,ug2aVelkTHKpHUcYhyVHFw,"""Shop'n Save of Canonsburg""",,"""617 W Pike St""",Canonsburg,PA,15317,40.2558662,-80.2046395,3.0,4,1,food
